filename,width,height,class,xmin,ymin,xmax,ymax
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,pole,758,0,872,759
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,bollard,867,662,880,711
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,car,678,621,734,662
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,car,1060,618,1180,709
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,movable_signage,1199,535,1276,705
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,person,1000,613,1026,690
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,bollard,949,664,965,723
wheelchair_0/MP_KSC_B000064.jpg,1920,1080,bollard,1051,671,1066,729
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,bus,20,655,130,718
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,car,734,664,829,736
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,car,323,671,421,729
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,pole,355,0,458,764
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,tree_trunk,239,462,308,792
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,person,690,655,717,728
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,car,1019,428,1914,887
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,car,0,645,47,730
wheelchair_0/MP_KSC_B000071.jpg,1920,1080,car,243,675,333,722
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,car,170,493,361,596
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,person,970,543,993,612
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,car,536,544,597,581
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,car,0,453,98,634
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,tree_trunk,60,135,158,853
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,car,1012,533,1155,641
wheelchair_0/MP_KSC_B000074.jpg,1920,1080,car,624,542,742,616
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,car,856,480,1041,620
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,car,7,468,142,538
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,person,816,501,844,569
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,tree_trunk,257,353,319,689
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,car,328,498,426,551
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,truck,181,485,273,537
wheelchair_0/MP_KSC_B000075.jpg,1920,1080,car,475,497,561,556
wheelchair_0/MP_KSC_B000077.jpg,1920,1080,pole,310,217,378,632
wheelchair_0/MP_KSC_B000077.jpg,1920,1080,pole,598,0,671,634
wheelchair_0/MP_KSC_B000077.jpg,1920,1080,traffic_light,1427,320,1471,430
wheelchair_0/MP_KSC_B000077.jpg,1920,1080,pole,1483,0,1549,666
wheelchair_0/MP_KSC_B000078.jpg,1920,1080,tree_trunk,464,277,526,540
wheelchair_0/MP_KSC_B000078.jpg,1920,1080,car,333,448,390,479
wheelchair_0/MP_KSC_B000078.jpg,1920,1080,pole,443,0,503,508
wheelchair_0/MP_KSC_B000078.jpg,1920,1080,traffic_sign,390,4,471,112
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,truck,554,485,674,615
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,bollard,1090,596,1104,651
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,car,1616,340,1920,825
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,car,678,571,750,611
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,car,732,567,844,638
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,traffic_sign,910,375,962,427
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,traffic_sign,909,428,960,445
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,movable_signage,1262,344,1385,700
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,traffic_sign,982,451,1014,485
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,car,196,548,314,594
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,bollard,988,595,1003,648
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,truck,1196,549,1329,649
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,person,1049,566,1073,636
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,tree_trunk,629,192,687,761
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,car,64,542,183,593
wheelchair_0/MP_KSC_B000081.jpg,1920,1080,traffic_sign,905,447,957,467
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,person,951,488,978,599
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,1089,536,1174,594
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,1831,545,1919,649
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,1484,606,1789,922
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,movable_signage,1344,432,1408,622
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,1145,533,1226,594
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,1033,535,1074,693
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,889,532,913,620
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,truck,1513,518,1838,631
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,737,512,782,680
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,0,447,372,641
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,932,543,945,595
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,1272,591,1365,734
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,person,991,498,1019,599
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,1158,569,1184,635
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,person,1013,497,1046,596
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,1233,550,1348,591
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,car,1396,553,1568,609
wheelchair_0/MP_KSC_B000088.jpg,1920,1080,bollard,1031,547,1044,600
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,traffic_light,570,429,607,439
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bollard,1234,619,1394,866
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,605,524,708,599
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,295,508,483,599
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,person,848,511,878,612
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,traffic_light,642,432,678,442
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,672,526,757,595
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,traffic_light,714,434,750,444
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bus,716,490,825,591
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bollard,896,546,941,705
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,1238,506,1462,655
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,1365,200,1920,929
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,truck,0,441,301,604
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bollard,1584,672,1920,1080
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,car,1052,517,1223,656
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bollard,1136,608,1213,753
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,pole,25,0,64,560
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,truck,458,502,596,591
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,tree_trunk,277,234,366,714
wheelchair_0/MP_KSC_B000096.jpg,1920,1080,bollard,596,532,638,686
wheelchair_0/MP_KSC_B000097.jpg,1920,1080,car,0,436,96,512
wheelchair_0/MP_KSC_B000097.jpg,1920,1080,tree_trunk,160,272,240,788
wheelchair_0/MP_KSC_B000097.jpg,1920,1080,car,543,465,587,496
wheelchair_0/MP_KSC_B000097.jpg,1920,1080,car,366,458,457,500
wheelchair_0/MP_KSC_B000097.jpg,1920,1080,pole,1027,0,1050,514
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,1013,546,1028,587
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,1120,557,1129,594
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,1083,552,1093,592
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bus,479,300,874,575
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,871,528,882,571
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,887,529,897,568
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,853,527,864,574
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,car,1081,535,1146,568
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,548,259,616,280
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,929,541,941,582
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,truck,0,327,499,591
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,859,530,876,580
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,car,1365,555,1504,603
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,car,1674,534,1916,662
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,824,527,842,577
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,79,252,144,272
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,1057,431,1075,472
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,795,525,814,579
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,bollard,901,531,910,568
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,908,412,940,422
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_sign,972,440,1014,489
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,car,1418,473,1653,653
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_sign,493,218,534,258
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,682,269,751,289
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,7,245,67,264
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_sign,489,259,530,274
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,418,252,487,273
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_light,1030,430,1051,472
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,traffic_sign,622,238,658,281
wheelchair_0/MP_KSC_B000104.jpg,1920,1080,pole,984,203,1031,568
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,88,461,107,534
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,856,548,875,606
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,830,516,998,586
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,565,493,842,579
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,0,452,8,564
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,304,485,322,555
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,truck,354,411,685,552
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,1355,214,1920,862
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,754,535,773,597
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,208,476,232,569
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,0,416,312,529
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,958,560,975,616
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,963,521,1184,615
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,628,520,649,585
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,car,1078,553,1261,622
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,489,507,511,577
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,391,497,421,578
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,652,522,673,589
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,truck,1254,548,1452,636
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,1048,582,1067,625
wheelchair_0/MP_KSC_B000111.jpg,1920,1080,bollard,546,511,568,583
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,1364,95,1920,747
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,tree_trunk,646,368,678,587
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,913,401,1087,547
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,135,512,192,543
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,190,498,289,555
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,tree_trunk,328,0,427,749
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,pole,419,0,547,646
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,pole,586,0,612,534
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,614,478,711,524
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,841,451,955,531
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,person,779,453,806,532
wheelchair_0/MP_KSC_B000117.jpg,1920,1080,car,285,504,339,539
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,bollard,579,482,596,557
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,car,862,448,947,515
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,bollard,826,459,885,573
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,pole,540,0,642,545
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,pole,1510,50,1605,555
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,bollard,668,492,691,568
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,truck,1307,336,1725,539
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,truck,0,0,613,665
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,car,1354,168,1919,870
wheelchair_0/MP_KSC_B000122.jpg,1920,1080,pole,0,0,283,893
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,1727,373,1920,516
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,pole,88,0,450,757
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,1139,402,1314,516
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,1327,396,1506,482
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,1003,471,1014,523
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,1091,474,1102,526
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,1213,461,1235,519
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,1380,420,1583,498
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,tree_trunk,602,217,668,581
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,1128,455,1146,542
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,730,472,783,552
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,pole,821,0,853,533
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,1426,425,1645,500
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,bollard,980,462,998,540
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,tree_trunk,836,285,875,530
wheelchair_0/MP_KSC_B000125.jpg,1920,1080,car,372,496,439,532
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,pole,721,0,833,479
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1395,416,1622,492
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,tree_trunk,290,0,438,630
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,590,372,667,502
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,940,406,974,509
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,tree_trunk,760,125,852,481
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,940,407,959,473
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1540,399,1845,520
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1056,370,1197,475
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,1146,420,1186,533
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1743,396,1920,534
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1101,361,1322,488
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,1011,412,1027,462
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,1046,427,1065,488
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bus,560,325,702,437
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1340,408,1527,484
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,car,1672,422,1909,525
wheelchair_0/MP_KSC_B000126.jpg,1920,1080,bollard,1202,431,1234,499
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,bollard,1525,264,1667,657
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,car,665,355,716,395
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,car,1519,0,1920,499
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,bus,617,332,672,387
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,pole,840,0,866,399
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,car,1249,173,1634,451
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,tree_trunk,717,94,768,446
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,bollard,897,265,985,565
wheelchair_0/MP_KSC_B000130.jpg,1920,1080,bollard,1145,304,1179,437
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,tree_trunk,890,368,912,615
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,pole,726,2,785,681
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,tree_trunk,595,123,708,793
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,tree_trunk,843,356,876,653
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,tree_trunk,1799,245,1871,433
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,motorcycle,1404,302,1804,814
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,bollard,1427,427,1567,1080
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,truck,659,517,748,596
wheelchair_0/MP_KSC_B000136.jpg,1920,1080,pole,0,0,126,1080
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,bus,794,498,828,537
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,tree_trunk,814,154,862,666
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,truck,92,509,188,548
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,tree_trunk,1797,109,1850,322
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,tree_trunk,871,246,902,586
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,bus,600,479,660,542
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,truck,720,492,763,544
wheelchair_0/MP_KSC_B000137.jpg,1920,1080,pole,577,0,695,756
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,tree_trunk,237,52,293,559
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,truck,223,431,261,475
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,car,137,442,184,476
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,tree_trunk,1470,0,1523,325
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,bus,290,434,328,480
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,tree_trunk,1257,114,1305,359
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,tree_trunk,349,332,386,502
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,truck,74,393,160,478
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,bus,45,397,109,471
wheelchair_0/MP_KSC_B000138.jpg,1920,1080,tree_trunk,327,231,364,520
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,949,367,1380,507
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,traffic_light,759,165,809,182
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,bollard,1633,521,1887,766
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,pole,176,0,656,745
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,942,396,1006,438
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,1463,376,1693,487
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,pole,615,0,694,638
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,bollard,985,415,1014,527
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,217,360,333,411
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,movable_signage,1224,287,1326,533
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,432,366,574,441
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,873,396,915,427
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,775,391,817,417
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,1809,366,1920,490
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,686,383,747,420
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,bollard,831,405,861,515
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,1625,381,1821,486
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,traffic_light,976,87,1009,119
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,person,1276,127,1524,700
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,548,362,641,423
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,bollard,1198,409,1228,529
wheelchair_0/MP_KSC_B000143.jpg,1920,1080,car,0,346,72,403
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,bollard,950,463,961,500
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,car,866,431,1047,504
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,tree_trunk,52,163,96,366
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,bollard,1087,463,1112,554
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,bollard,983,465,993,502
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,bollard,923,452,950,538
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,car,381,368,570,484
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,tree_trunk,853,404,887,512
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,tree_trunk,784,175,847,558
wheelchair_0/MP_KSC_B000148.jpg,1920,1080,pole,776,0,884,532
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,bollard,539,416,580,550
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,bollard,648,442,660,486
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,tree_trunk,471,362,520,511
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,bollard,802,433,838,562
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,pole,384,0,471,514
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,pole,117,0,313,576
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,car,552,406,766,486
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,car,0,340,141,444
wheelchair_0/MP_KSC_B000149.jpg,1920,1080,bollard,687,444,701,487
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bollard,1267,432,1333,513
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bollard,742,443,775,511
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,tree_trunk,604,116,669,574
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,car,195,391,359,490
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bus,356,406,452,461
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,tree_trunk,773,401,803,504
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bollard,1015,413,1037,497
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,truck,460,411,522,458
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bus,0,376,163,471
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,car,927,348,1314,487
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bollard,1200,433,1245,496
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,movable_signage,361,324,458,615
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,movable_signage,684,390,737,512
wheelchair_0/MP_KSC_B000152.jpg,1920,1080,bollard,939,416,962,500
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,1058,479,1165,564
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,169,455,276,511
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,tree_trunk,774,316,840,588
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,1780,471,1920,845
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,movable_signage,490,126,771,625
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,1163,402,1419,620
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,999,485,1069,550
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,420,486,459,512
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,1095,457,1255,578
wheelchair_0/MP_KSC_B000166.jpg,1920,1080,car,1223,320,1759,697
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,person,1101,672,1119,744
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,movable_signage,1192,504,1270,763
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,pole,788,0,886,765
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,person,1015,662,1049,742
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,person,960,658,986,737
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,movable_signage,1168,520,1235,757
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,car,1160,699,1281,746
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,car,78,574,235,656
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,pole,660,0,780,858
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,person,1367,638,1430,814
wheelchair_0/MP_KSC_B000168.jpg,1920,1080,person,975,659,1002,739
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,person,1229,640,1250,727
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,348,620,377,764
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,1009,671,1018,705
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,movable_signage,1379,250,1566,783
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,485,637,514,738
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,traffic_light,677,502,716,514
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,movable_signage,1487,163,1702,808
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,traffic_light,1215,539,1234,593
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,983,668,998,718
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,person,1173,633,1211,729
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,tree_trunk,5,0,144,814
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,423,632,455,752
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,1084,679,1097,723
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,traffic_light,584,408,631,503
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,bollard,765,651,782,709
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,pole,565,0,691,718
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,person,1139,625,1176,725
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,pole,822,224,895,712
wheelchair_0/MP_KSC_B000172.jpg,1920,1080,movable_signage,1320,340,1467,764
